12/04/25  20.  13. VENADO TUERTO AERO        
12/04/25  19.   4. VICTORICA                 
12/04/25  17.  10. VIEDMA AERO               
12/04/25  24.  11. VILLA DE MARIA DEL RIO SEC
12/04/25  22.  11. VILLA DOLORES AERO        
12/04/25  23.  15. VILLA GESELL AERO         
12/04/25  20.   8. VILLA REYNOLDS AERO       
11/04/25  24.  19. AEROPARQUE AERO           
11/04/25  22.  17. AZUL AERO                 
11/04/25  23.  15. BAHIA BLANCA AERO         
11/04/25  12.  -0. BARILOCHE AERO            
11/04/25 -10. -17. BASE BELGRANO II          
11/04/25   3.   0. BASE CARLINI (EX JUBANY)  
11/04/25   3.   0. BASE ESPERANZA            
11/04/25   3.  -2. BASE MARAMBIO             
11/04/25   5.   0. BASE ORCADAS              
11/04/25   2.  -2. BASE SAN MARTIN           
11/04/25  21.  16. BENITO JUAREZ             
11/04/25  25.  14. BERNARDO DE IRIGOYEN AERO 
11/04/25  22.  17. BOLIVAR AERO              
11/04/25  26.  20. BUENOS AIRES OBSERVATORIO 
11/04/25  25.  15. CAMPO DE MAYO AERO        
11/04/25  30.  16. CATAMARCA AERO            
11/04/25  27.  13. CERES AERO                
11/04/25       17. CHAMICAL AERO             
11/04/25  13.  -0. CHAPELCO AERO             
11/04/25  25.  17. CHEPES                    
11/04/25  25.  13. CHILECITO AERO            
11/04/25  19.   9. COMODORO RIVADAVIA AERO   
11/04/25  25.  18. CONCORDIA AERO            
11/04/25  24.  15. CORDOBA AERO              
11/04/25  24.  15. CORDOBA OBSERVATORIO      
11/04/25  19.  16. CORONEL SUAREZ AERO       
11/04/25  28.  14. CORRIENTES AERO           
11/04/25  23.  18. DOLORES AERO              
11/04/25  17.   5. EL BOLSON AERO            
11/04/25  10.   5. EL CALAFATE AERO          
11/04/25  25.  19. EL PALOMAR AERO           
11/04/25       17. ESCUELA DE AVIACION MILITA
11/04/25  14.  -0. ESQUEL AERO               
11/04/25  26.  18. EZEIZA AERO               
11/04/25  27.  15. FORMOSA AERO              
11/04/25  25.  16. GENERAL PICO AERO         
11/04/25  14.   3. GOBERNADOR GREGORES AERO  
11/04/25       18. GUALEGUAYCHU AERO         
11/04/25  27.  12. IGUAZU AERO               
11/04/25  27.  15. ITUZAINGO                 
11/04/25  25.   9. JACHAL                    
11/04/25  24.  17. JUJUY AERO                
11/04/25  21.  14. JUJUY U N                 
11/04/25  25.  18. JUNIN AERO                
11/04/25  24.  18. LA PLATA AERO             
11/04/25  21.   3. LA QUIACA OBSERVATORIO    
11/04/25  27.  15. LA RIOJA AERO             
11/04/25  24.  14. LABOULAYE AERO            
11/04/25  24.  18. LAS FLORES                
11/04/25  25.  18. LAS LOMITAS               
11/04/25  15.   8. MALARGUE AERO             
11/04/25  15.  -2. MAQUINCHAO                
11/04/25  21.  17. MAR DEL PLATA AERO        
11/04/25  27.  14. MARCOS JUAREZ AERO        
11/04/25       19. MARIANO MORENO AERO       
11/04/25  21.  12. MENDOZA AERO              
11/04/25       12. MENDOZA OBSERVATORIO      
11/04/25  27.  16. MERCEDES AERO (CTES)      
11/04/25       19. MERLO AERO                
11/04/25  21.  14. METAN                     
11/04/25  26.  17. MONTE CASEROS AERO        
11/04/25  25.  19. MORON AERO                
11/04/25  19.  11. NEUQUEN AERO              
11/04/25  22.  17. NUEVE DE JULIO            
11/04/25  27.  15. OBERA                     
11/04/25  22.  15. OLAVARRIA AERO            
11/04/25  22.  19. ORAN AERO                 
11/04/25  26.  18. PARANA AERO               
11/04/25  17.   3. PASO DE INDIOS            
11/04/25  27.  15. PASO DE LOS LIBRES AERO   
11/04/25  22.  18. PEHUAJO AERO              
11/04/25  12.   4. PERITO MORENO AERO        
11/04/25  19.  16. PIGUE AERO                
11/04/25  24.  16. PILAR OBSERVATORIO        
11/04/25  27.  17. POSADAS AERO              
11/04/25  27.  13. PRESIDENCIA ROQUE SAENZ PE
11/04/25  15.   9. PUERTO DESEADO AERO       
11/04/25  19.  11. PUERTO MADRYN AERO        
11/04/25  24.  16. PUNTA INDIO B.A.          
11/04/25  26.  14. RAFAELA AERO              
11/04/25  27.  17. RECONQUISTA AERO          
11/04/25  29.  13. RESISTENCIA AERO          
11/04/25       14. RIO CUARTO AERO           
11/04/25  16.   6. RIO GALLEGOS AERO         
11/04/25  10.  -2. RIO GRANDE B.A.           
11/04/25  25.  19. RIVADAVIA                 
11/04/25  27.  18. ROSARIO AERO              
11/04/25  22.  14. SALTA AERO                
11/04/25       11. SAN ANTONIO OESTE AERO    
11/04/25  25.  18. SAN FERNANDO AERO         
11/04/25  25.  14. SAN JUAN AERO             
11/04/25  14.   7. SAN JULIAN AERO           
11/04/25  22.  12. SAN LUIS AERO             
11/04/25  22.  11. SAN MARTIN (MZA)          
11/04/25  19.   9. SAN RAFAEL AERO           
11/04/25  13.   5. SANTA CRUZ AERO           
11/04/25  22.  12. SANTA ROSA AERO           
11/04/25  24.  14. SANTA ROSA DE CONLARA AERO
11/04/25  28.  19. SANTIAGO DEL ESTERO AERO  
11/04/25  27.  18. SAUCE VIEJO AERO          
11/04/25  27.  13. SUNCHALES AERO            
11/04/25  23.  16. TANDIL AERO               
11/04/25  21.  18. TARTAGAL AERO             
11/04/25  26.  19. TERMAS DE RIO HONDO AERO  
11/04/25  25.   9. TINOGASTA                 
11/04/25  21.  12. TRELEW AERO               
11/04/25  22.  17. TRENQUE LAUQUEN           
11/04/25  23.  16. TRES ARROYOS              
11/04/25  27.  16. TUCUMAN AERO              
11/04/25  14.   4. USHUAIA AERO              
11/04/25  22.   6. USPALLATA                 
11/04/25  26.  18. VENADO TUERTO AERO        
11/04/25  20.  10. VICTORICA                 
11/04/25  19.  15. VIEDMA AERO               
11/04/25  23.  14. VILLA DE MARIA DEL RIO SEC
11/04/25  25.  16. VILLA DOLORES AERO        
11/04/25  23.  18. VILLA GESELL AERO         
11/04/25  25.  12. VILLA REYNOLDS AERO       
10/04/25  23.  18. AEROPARQUE AERO           
10/04/25  23.  14. AZUL AERO                 
10/04/25  24.  13. BAHIA BLANCA AERO         
10/04/25  14.   8. BARILOCHE AERO            
10/04/25 -12. -16. BASE BELGRANO II          
10/04/25   4.   0. BASE CARLINI (EX JUBANY)  
10/04/25   4.   0. BASE ESPERANZA            
10/04/25   3.  -0. BASE MARAMBIO             
10/04/25   3.  -0. BASE ORCADAS              
10/04/25   2.  -1. BASE SAN MARTIN           
10/04/25  23.  12. BENITO JUAREZ             
10/04/25  23.  13. BERNARDO DE IRIGOYEN AERO 
10/04/25  22.  16. BOLIVAR AERO              
10/04/25  23.  18. BUENOS AIRES OBSERVATORIO 
10/04/25  23.  16. CAMPO DE MAYO AERO        
10/04/25  29.  17. CATAMARCA AERO            
10/04/25  24.  15. CERES AERO                
10/04/25       13. CHAMICAL AERO             
10/04/25  15.   6. CHAPELCO AERO             
10/04/25  23.  15. CHEPES                    
10/04/25  25.  10. CHILECITO AERO            
10/04/25  16.  11. COMODORO RIVADAVIA AERO   
10/04/25  25.  18. CONCORDIA AERO            
10/04/25  22.   8. CORDOBA AERO              
10/04/25  21.  13. CORDOBA OBSERVATORIO      
10/04/25  21.  14. CORONEL SUAREZ AERO       
10/04/25  26.  14. CORRIENTES AERO           
10/04/25  22.  17. DOLORES AERO              
10/04/25  18.  10. EL BOLSON AERO            
10/04/25  14.   2. EL CALAFATE AERO          
10/04/25  24.  18. EL PALOMAR AERO           
10/04/25       10. ESCUELA DE AVIACION MILITA
10/04/25  14.   6. ESQUEL AERO               
10/04/25  23.  17. EZEIZA AERO               
10/04/25  26.  15. FORMOSA AERO              
10/04/25  21.  17. GENERAL PICO AERO         
10/04/25  14.   4. GOBERNADOR GREGORES AERO  
10/04/25       18. GUALEGUAYCHU AERO         
10/04/25  25.  11. IGUAZU AERO               
10/04/25  26.  14. ITUZAINGO                 
10/04/25  26.   4. JACHAL                    
10/04/25  25.  12. JUJUY AERO                
10/04/25  22.  12. JUJUY U N                 
10/04/25  22.  17. JUNIN AERO                
10/04/25  23.  17. LA PLATA AERO             
10/04/25  21.   2. LA QUIACA OBSERVATORIO    
10/04/25  27.  13. LA RIOJA AERO             
10/04/25  23.  16. LABOULAYE AERO            
10/04/25  24.  16. LAS FLORES                
10/04/25  28.  14. LAS LOMITAS               
10/04/25  22.   7. MALARGUE AERO             
10/04/25  18.   8. MAQUINCHAO                
10/04/25  22.  17. MAR DEL PLATA AERO        
10/04/25  24.  17. MARCOS JUAREZ AERO        
10/04/25       18. MARIANO MORENO AERO       
10/04/25  25.  12. MENDOZA AERO              
10/04/25       11. MENDOZA OBSERVATORIO      
10/04/25  26.  16. MERCEDES AERO (CTES)      
10/04/25       18. MERLO AERO                
10/04/25  22.  11. METAN                     
10/04/25  25.  16. MONTE CASEROS AERO        
10/04/25  23.  18. MORON AERO                
10/04/25  22.  17. NEUQUEN AERO              
10/04/25  22.  16. NUEVE DE JULIO            
10/04/25  26.  16. OBERA                     
10/04/25  23.  16. OLAVARRIA AERO            
10/04/25  26.  19. ORAN AERO                 
10/04/25  24.  16. PARANA AERO               
10/04/25  20.  13. PASO DE INDIOS            
10/04/25  26.  15. PASO DE LOS LIBRES AERO   
10/04/25  22.  17. PEHUAJO AERO              
10/04/25  12.   6. PERITO MORENO AERO        
10/04/25  19.  14. PIGUE AERO                
10/04/25  23.  15. PILAR OBSERVATORIO        
10/04/25  26.  18. POSADAS AERO              
10/04/25  26.  11. PRESIDENCIA ROQUE SAENZ PE
10/04/25  16.   8. PUERTO DESEADO AERO       
10/04/25  19.  15. PUERTO MADRYN AERO        
10/04/25  22.  17. PUNTA INDIO B.A.          
10/04/25  24.  16. RAFAELA AERO              
10/04/25  26.  13. RECONQUISTA AERO          
10/04/25  28.  14. RESISTENCIA AERO          
10/04/25       12. RIO CUARTO AERO           
10/04/25  13.  -0. RIO GALLEGOS AERO         
10/04/25  12.   2. RIO GRANDE B.A.           
10/04/25  29.  18. RIVADAVIA                 
10/04/25  24.  18. ROSARIO AERO              
10/04/25  20.  10. SALTA AERO                
10/04/25       15. SAN ANTONIO OESTE AERO    
10/04/25  23.  18. SAN FERNANDO AERO         
10/04/25  27.  10. SAN JUAN AERO             
10/04/25  14.   7. SAN JULIAN AERO           
10/04/25  24.  12. SAN LUIS AERO             
10/04/25  26.  11. SAN MARTIN (MZA)          
10/04/25  24.   9. SAN RAFAEL AERO           
10/04/25  14.   7. SANTA CRUZ AERO           
10/04/25  21.  17. SANTA ROSA AERO           
10/04/25  24.   7. SANTA ROSA DE CONLARA AERO
10/04/25  26.  16. SANTIAGO DEL ESTERO AERO  
10/04/25  25.  17. SAUCE VIEJO AERO          
10/04/25  25.  16. SUNCHALES AERO            
10/04/25  21.  14. TANDIL AERO               
10/04/25  25.  17. TARTAGAL AERO             
10/04/25  26.  16. TERMAS DE RIO HONDO AERO  
10/04/25  25.   9. TINOGASTA                 
10/04/25  23.  16. TRELEW AERO               
10/04/25  22.  17. TRENQUE LAUQUEN           
10/04/25  24.  14. TRES ARROYOS              
10/04/25  25.  16. TUCUMAN AERO              
10/04/25   9.   4. USHUAIA AERO              
10/04/25  25.   5. USPALLATA                 
10/04/25  23.  17. VENADO TUERTO AERO        
10/04/25  23.  14. VICTORICA                 
10/04/25  23.  15. VIEDMA AERO               
10/04/25  22.  11. VILLA DE MARIA DEL RIO SEC
10/04/25  25.  11. VILLA DOLORES AERO        
10/04/25  22.  17. VILLA GESELL AERO         
10/04/25  27.   7. VILLA REYNOLDS AERO       
09/04/25  21.  18. AEROPARQUE AERO           
09/04/25  23.  10. AZUL AERO                 
09/04/25  24.  13. BAHIA BLANCA AERO         
09/04/25  20.   7. BARILOCHE AERO            
09/04/25 -10. -15. BASE BELGRANO II          
09/04/25   8.   2. BASE CARLINI (EX JUBANY)  
09/04/25   7.   0. BASE ESPERANZA            
09/04/25   6.   1. BASE MARAMBIO             
09/04/25   3.   0. BASE ORCADAS              
09/04/25   4.  -0. BASE SAN MARTIN           
09/04/25  23.   9. BENITO JUAREZ             
09/04/25  21.  14. BERNARDO DE IRIGOYEN AERO 
09/04/25  23.  12. BOLIVAR AERO              
09/04/25  24.  18. BUENOS AIRES OBSERVATORIO 
09/04/25  23.  16. CAMPO DE MAYO AERO        
09/04/25  29.  14. CATAMARCA AERO            
09/04/25  21.  16. CERES AERO                
09/04/25       11. CHAMICAL AERO             
09/04/25  23.   4. CHAPELCO AERO             
09/04/25  25.  11. CHEPES                    
09/04/25  25.   9. CHILECITO AERO            
09/04/25  23.  12. COMODORO RIVADAVIA AERO   
09/04/25  25.  18. CONCORDIA AERO            
09/04/25  22.   7. CORDOBA AERO              
09/04/25  24.  11. CORDOBA OBSERVATORIO      
09/04/25  22.   9. CORONEL SUAREZ AERO       
09/04/25  23.  17. CORRIENTES AERO           
09/04/25  21.  13. DOLORES AERO              
09/04/25  22.   5. EL BOLSON AERO            
09/04/25  16.   3. EL CALAFATE AERO          
09/04/25  23.  17. EL PALOMAR AERO           
09/04/25        9. ESCUELA DE AVIACION MILITA
09/04/25  20.   9. ESQUEL AERO               
09/04/25  23.  15. EZEIZA AERO               
09/04/25  24.  17. FORMOSA AERO              
09/04/25  23.  12. GENERAL PICO AERO         
09/04/25  20.   8. GOBERNADOR GREGORES AERO  
09/04/25       15. GUALEGUAYCHU AERO         
09/04/25  22.  14. IGUAZU AERO               
09/04/25  23.  17. ITUZAINGO                 
09/04/25  24.   5. JACHAL                    
09/04/25  24.  13. JUJUY AERO                
09/04/25  23.  14. JUJUY U N                 
09/04/25  23.  15. JUNIN AERO                
09/04/25  22.  15. LA PLATA AERO             
09/04/25  22.   5. LA QUIACA OBSERVATORIO    
09/04/25  27.  10. LA RIOJA AERO             
09/04/25  21.  13. LABOULAYE AERO            
09/04/25  22.  13. LAS FLORES                
09/04/25  25.  12. LAS LOMITAS               
09/04/25  20.   9. MALARGUE AERO             
09/04/25  17.  10. MAQUINCHAO                
09/04/25  21.  15. MAR DEL PLATA AERO        
09/04/25  21.  14. MARCOS JUAREZ AERO        
09/04/25       16. MARIANO MORENO AERO       
09/04/25  25.  14. MENDOZA AERO              
09/04/25       14. MENDOZA OBSERVATORIO      
09/04/25  23.  17. MERCEDES AERO (CTES)      
09/04/25       16. MERLO AERO                
09/04/25  22.  13. METAN                     
09/04/25  24.  18. MONTE CASEROS AERO        
09/04/25  22.  16. MORON AERO                
09/04/25  23.  13. NEUQUEN AERO              
09/04/25  24.  13. NUEVE DE JULIO            
09/04/25  23.  15. OBERA                     
09/04/25  24.  13. OLAVARRIA AERO            
09/04/25  25.  16. ORAN AERO                 
09/04/25  21.  16. PARANA AERO               
09/04/25  23.  15. PASO DE INDIOS            
09/04/25  22.  17. PASO DE LOS LIBRES AERO   
09/04/25  22.  13. PEHUAJO AERO              
09/04/25  16.   5. PERITO MORENO AERO        
09/04/25  22.  12. PIGUE AERO                
09/04/25  22.  11. PILAR OBSERVATORIO        
09/04/25  22.  17. POSADAS AERO              
09/04/25  23.  13. PRESIDENCIA ROQUE SAENZ PE
09/04/25  18.  13. PUERTO DESEADO AERO       
09/04/25  22.  14. PUERTO MADRYN AERO        
09/04/25  20.  16. PUNTA INDIO B.A.          
09/04/25  21.  16. RAFAELA AERO              
09/04/25  21.  17. RECONQUISTA AERO          
09/04/25  24.  15. RESISTENCIA AERO          
09/04/25       14. RIO CUARTO AERO           
09/04/25  21.   3. RIO GALLEGOS AERO         
09/04/25  12.   2. RIO GRANDE B.A.           
09/04/25  28.  12. RIVADAVIA                 
09/04/25  21.  17. ROSARIO AERO              
09/04/25  20.  12. SALTA AERO                
09/04/25       12. SAN ANTONIO OESTE AERO    
09/04/25  22.  18. SAN FERNANDO AERO         
09/04/25  27.   9. SAN JUAN AERO             
09/04/25  22.  12. SAN JULIAN AERO           
09/04/25  25.  10. SAN LUIS AERO             
09/04/25  26.  12. SAN MARTIN (MZA)          
09/04/25  24.   7. SAN RAFAEL AERO           
09/04/25  20.  12. SANTA CRUZ AERO           
09/04/25  22.  12. SANTA ROSA AERO           
09/04/25  24.   6. SANTA ROSA DE CONLARA AERO
09/04/25  25.   9. SANTIAGO DEL ESTERO AERO  
09/04/25  22.  17. SAUCE VIEJO AERO          
09/04/25  21.  16. SUNCHALES AERO            
09/04/25  22.  12. TANDIL AERO               
09/04/25  26.  12. TARTAGAL AERO             
09/04/25  24.  13. TERMAS DE RIO HONDO AERO  
09/04/25  27.   8. TINOGASTA                 
09/04/25  26.  15. TRELEW AERO               
09/04/25  24.  14. TRENQUE LAUQUEN           
09/04/25  24.  11. TRES ARROYOS              
09/04/25  23.  15. TUCUMAN AERO              
09/04/25  17.   7. USHUAIA AERO              
09/04/25  23.   5. USPALLATA                 
09/04/25  21.  15. VENADO TUERTO AERO        
09/04/25  22.  11. VICTORICA                 
09/04/25  24.  15. VIEDMA AERO               
09/04/25  23.  12. VILLA DE MARIA DEL RIO SEC
09/04/25  24.   9. VILLA DOLORES AERO        
09/04/25  21.  15. VILLA GESELL AERO         
09/04/25  25.   6. VILLA REYNOLDS AERO       
08/04/25  22.  16. AEROPARQUE AERO           
08/04/25  23.  10. AZUL AERO                 
08/04/25  23.   7. BAHIA BLANCA AERO         
08/04/25  19.   7. BARILOCHE AERO            
08/04/25 -11. -22. BASE BELGRANO II          
08/04/25   5.   1. BASE CARLINI (EX JUBANY)  
08/04/25   8.   0. BASE ESPERANZA            
08/04/25   4.   0. BASE MARAMBIO             
08/04/25   7.  -1. BASE ORCADAS              
08/04/25   5.   0. BASE SAN MARTIN           
08/04/25  21.   6. BENITO JUAREZ             
08/04/25  21.  16. BERNARDO DE IRIGOYEN AERO 
08/04/25  23.  11. BOLIVAR AERO              
08/04/25  22.  16. BUENOS AIRES OBSERVATORIO 
08/04/25  22.  15. CAMPO DE MAYO AERO        
08/04/25  28.  11. CATAMARCA AERO            
08/04/25  20.  16. CERES AERO                
08/04/25        9. CHAMICAL AERO             
08/04/25  22.   5. CHAPELCO AERO             
08/04/25  25.  10. CHEPES                    
08/04/25  25.   8. CHILECITO AERO            
08/04/25  19.   8. COMODORO RIVADAVIA AERO   
08/04/25  22.  16. CONCORDIA AERO            
08/04/25  20.  10. CORDOBA AERO              
08/04/25  22.  11. CORDOBA OBSERVATORIO      
08/04/25  22.   6. CORONEL SUAREZ AERO       
08/04/25  19.  16. CORRIENTES AERO           
08/04/25  23.  13. DOLORES AERO              
08/04/25  22.   5. EL BOLSON AERO            
08/04/25  18.   3. EL CALAFATE AERO          
08/04/25  23.  16. EL PALOMAR AERO           
08/04/25       10. ESCUELA DE AVIACION MILITA
08/04/25  22.   5. ESQUEL AERO               
08/04/25  22.  14. EZEIZA AERO               
08/04/25  21.  16. FORMOSA AERO              
08/04/25  22.   9. GENERAL PICO AERO         
08/04/25  20.   6. GOBERNADOR GREGORES AERO  
08/04/25       15. GUALEGUAYCHU AERO         
08/04/25  23.  18. IGUAZU AERO               
08/04/25  21.  16. ITUZAINGO                 
08/04/25  23.   4. JACHAL                    
08/04/25  25.  10. JUJUY AERO                
08/04/25  22.   8. JUJUY U N                 
08/04/25  22.  12. JUNIN AERO                
08/04/25  21.  16. LA PLATA AERO             
08/04/25  20.   5. LA QUIACA OBSERVATORIO    
08/04/25  27.  10. LA RIOJA AERO             
08/04/25  21.  12. LABOULAYE AERO            
08/04/25  23.  14. LAS FLORES                
08/04/25  24.  16. LAS LOMITAS               
08/04/25  17.   8. MALARGUE AERO             
08/04/25  21.   5. MAQUINCHAO                
08/04/25  20.  16. MAR DEL PLATA AERO        
08/04/25  22.  12. MARCOS JUAREZ AERO        
08/04/25       15. MARIANO MORENO AERO       
08/04/25  22.  11. MENDOZA AERO              
08/04/25        7. MENDOZA OBSERVATORIO      
08/04/25  20.  15. MERCEDES AERO (CTES)      
08/04/25       15. MERLO AERO                
08/04/25  23.   9. METAN                     
08/04/25  20.  16. MONTE CASEROS AERO        
08/04/25  22.  15. MORON AERO                
08/04/25  23.  13. NEUQUEN AERO              
08/04/25  23.  12. NUEVE DE JULIO            
08/04/25  26.  16. OBERA                     
08/04/25  23.   9. OLAVARRIA AERO            
08/04/25  26.  15. ORAN AERO                 
08/04/25  22.  15. PARANA AERO               
08/04/25  24.   5. PASO DE INDIOS            
08/04/25  22.  16. PASO DE LOS LIBRES AERO   
08/04/25  23.  12. PEHUAJO AERO              
08/04/25  18.   0. PERITO MORENO AERO        
08/04/25  20.   9. PIGUE AERO                
08/04/25  20.  12. PILAR OBSERVATORIO        
08/04/25  22.  17. POSADAS AERO              
08/04/25  20.  13. PRESIDENCIA ROQUE SAENZ PE
08/04/25  21.   9. PUERTO DESEADO AERO       
08/04/25  25.  13. PUERTO MADRYN AERO        
08/04/25  21.  16. PUNTA INDIO B.A.          
08/04/25  20.  14. RAFAELA AERO              
08/04/25  20.  15. RECONQUISTA AERO          
08/04/25  19.  14. RESISTENCIA AERO          
08/04/25       10. RIO CUARTO AERO           
08/04/25  17.   5. RIO GALLEGOS AERO         
08/04/25  15.   3. RIO GRANDE B.A.           
08/04/25  26.  13. RIVADAVIA                 
08/04/25  21.  14. ROSARIO AERO              
08/04/25  22.   7. SALTA AERO                
08/04/25       12. SAN ANTONIO OESTE AERO    
08/04/25  22.  16. SAN FERNANDO AERO         
08/04/25  24.  10. SAN JUAN AERO             
08/04/25  20.   7. SAN JULIAN AERO           
08/04/25  24.  11. SAN LUIS AERO             
08/04/25  24.  10. SAN MARTIN (MZA)          
08/04/25  21.   6. SAN RAFAEL AERO           
08/04/25  21.   8. SANTA CRUZ AERO           
08/04/25  22.   9. SANTA ROSA AERO           
08/04/25  25.   4. SANTA ROSA DE CONLARA AERO
08/04/25  24.   9. SANTIAGO DEL ESTERO AERO  
08/04/25  21.  14. SAUCE VIEJO AERO          
08/04/25  20.  15. SUNCHALES AERO            
08/04/25  22.  12. TANDIL AERO               
08/04/25  26.  14. TARTAGAL AERO             
08/04/25  22.  10. TERMAS DE RIO HONDO AERO  
08/04/25  26.   8. TINOGASTA                 
08/04/25  27.  15. TRELEW AERO               
08/04/25  23.   9. TRENQUE LAUQUEN           
08/04/25  22.   8. TRES ARROYOS              
08/04/25  25.  10. TUCUMAN AERO              
08/04/25  17.  10. USHUAIA AERO              
08/04/25  22.   3. USPALLATA                 
08/04/25  21.  12. VENADO TUERTO AERO        
08/04/25  22.  10. VICTORICA                 
08/04/25  24.  11. VIEDMA AERO               
08/04/25  22.  12. VILLA DE MARIA DEL RIO SEC
08/04/25  23.   7. VILLA DOLORES AERO        
08/04/25  21.  15. VILLA GESELL AERO         
08/04/25  18.   7. VILLA REYNOLDS AERO       
07/04/25  19.  16. AEROPARQUE AERO           
07/04/25  20.  11. AZUL AERO                 
07/04/25  24.   9. BAHIA BLANCA AERO         
07/04/25  22.   2. BARILOCHE AERO            
07/04/25  -7. -15. BASE BELGRANO II          
07/04/25   5.   2. BASE CARLINI (EX JUBANY)  
07/04/25  10.   2. BASE ESPERANZA            
07/04/25   8.   1. BASE MARAMBIO             
07/04/25   7.   1. BASE ORCADAS              
07/04/25   2.   0. BASE SAN MARTIN           
07/04/25  21.  11. BENITO JUAREZ             
07/04/25  25.  15. BERNARDO DE IRIGOYEN AERO 
07/04/25  20.  13. BOLIVAR AERO              
07/04/25  19.  16. BUENOS AIRES OBSERVATORIO 
07/04/25  19.  14. CAMPO DE MAYO AERO        
07/04/25  26.   8. CATAMARCA AERO            
07/04/25  21.  15. CERES AERO                
07/04/25        8. CHAMICAL AERO             
07/04/25  25.   4. CHAPELCO AERO             
07/04/25  24.   7. CHEPES                    
07/04/25  26.   6. CHILECITO AERO            
07/04/25  23.   9. COMODORO RIVADAVIA AERO   
07/04/25  19.  16. CONCORDIA AERO            
07/04/25  20.  11. CORDOBA AERO              
07/04/25  20.  13. CORDOBA OBSERVATORIO      
07/04/25  21.  12. CORONEL SUAREZ AERO       
07/04/25  22.  17. CORRIENTES AERO           
07/04/25  19.  11. DOLORES AERO              
07/04/25  21.   3. EL BOLSON AERO            
07/04/25  19.   4. EL CALAFATE AERO          
07/04/25  20.  15. EL PALOMAR AERO           
07/04/25        9. ESCUELA DE AVIACION MILITA
07/04/25  21.   5. ESQUEL AERO               
07/04/25  20.  15. EZEIZA AERO               
07/04/25  28.  18. FORMOSA AERO              
07/04/25  21.  12. GENERAL PICO AERO         
07/04/25  19.   8. GOBERNADOR GREGORES AERO  
07/04/25       15. GUALEGUAYCHU AERO         
07/04/25  29.  17. IGUAZU AERO               
07/04/25  28.  19. ITUZAINGO                 
07/04/25  23.   2. JACHAL                    
07/04/25  23.  12. JUJUY AERO                
07/04/25  20.  11. JUJUY U N                 
07/04/25  17.  14. JUNIN AERO                
07/04/25  20.  16. LA PLATA AERO             
07/04/25  22.   4. LA QUIACA OBSERVATORIO    
07/04/25  26.   8. LA RIOJA AERO             
07/04/25  19.  15. LABOULAYE AERO            
07/04/25  20.  14. LAS FLORES                
07/04/25  21.  16. LAS LOMITAS               
07/04/25  22.   3. MALARGUE AERO             
07/04/25  25.   1. MAQUINCHAO                
07/04/25  20.   8. MAR DEL PLATA AERO        
07/04/25  18.  14. MARCOS JUAREZ AERO        
07/04/25       15. MARIANO MORENO AERO       
07/04/25  24.  10. MENDOZA AERO              
07/04/25        8. MENDOZA OBSERVATORIO      
07/04/25  20.  16. MERCEDES AERO (CTES)      
07/04/25       15. MERLO AERO                
07/04/25  22.  11. METAN                     
07/04/25  20.  15. MONTE CASEROS AERO        
07/04/25  19.  15. MORON AERO                
07/04/25  26.   7. NEUQUEN AERO              
07/04/25  18.  15. NUEVE DE JULIO            
07/04/25  26.  18. OBERA                     
07/04/25  22.  12. OLAVARRIA AERO            
07/04/25  22.  14. ORAN AERO                 
07/04/25  17.  15. PARANA AERO               
07/04/25  23.   9. PASO DE INDIOS            
07/04/25  21.  17. PASO DE LOS LIBRES AERO   
07/04/25  20.  14. PEHUAJO AERO              
07/04/25  18.      PERITO MORENO AERO        
07/04/25  20.  12. PIGUE AERO                
07/04/25  17.  13. PILAR OBSERVATORIO        
07/04/25  28.  20. POSADAS AERO              
07/04/25  22.  15. PRESIDENCIA ROQUE SAENZ PE
07/04/25  21.  11. PUERTO DESEADO AERO       
07/04/25  27.  13. PUERTO MADRYN AERO        
07/04/25  21.  16. PUNTA INDIO B.A.          
07/04/25  17.  15. RAFAELA AERO              
07/04/25  20.  16. RECONQUISTA AERO          
07/04/25  21.  16. RESISTENCIA AERO          
07/04/25       11. RIO CUARTO AERO           
07/04/25  19.   6. RIO GALLEGOS AERO         
07/04/25  17.   5. RIO GRANDE B.A.           
07/04/25  28.  16. RIVADAVIA                 
07/04/25  18.  15. ROSARIO AERO              
07/04/25  22.  11. SALTA AERO                
07/04/25       11. SAN ANTONIO OESTE AERO    
07/04/25  19.  15. SAN FERNANDO AERO         
07/04/25  25.   8. SAN JUAN AERO             
07/04/25  23.  12. SAN JULIAN AERO           
07/04/25  24.   9. SAN LUIS AERO             
07/04/25  25.   9. SAN MARTIN (MZA)          
07/04/25  22.   6. SAN RAFAEL AERO           
07/04/25  22.   8. SANTA CRUZ AERO           
07/04/25  19.  12. SANTA ROSA AERO           
07/04/25  23.   3. SANTA ROSA DE CONLARA AERO
07/04/25  27.   9. SANTIAGO DEL ESTERO AERO  
07/04/25  18.  15. SAUCE VIEJO AERO          
07/04/25  18.  15. SUNCHALES AERO            
07/04/25  20.  11. TANDIL AERO               
07/04/25  19.  14. TARTAGAL AERO             
07/04/25  26.  10. TERMAS DE RIO HONDO AERO  
07/04/25  26.   7. TINOGASTA                 
07/04/25  27.  13. TRELEW AERO               
07/04/25  22.  14. TRENQUE LAUQUEN           
07/04/25  24.  10. TRES ARROYOS              
07/04/25  24.  11. TUCUMAN AERO              
07/04/25  14.   7. USHUAIA AERO              
